 time            i(v_i_out)      i(v_i_amp)      v(dac_out)      v(q1)          
 1.16428000e-08  2.03905440e-09  7.90455465e-11  2.63191473e-01  4.37738018e-02 
 1.16528000e-08  2.03906218e-09 -4.32320864e-11  2.63191473e-01  4.37460988e-02 
 1.16628000e-08  2.03904437e-09  7.89910243e-11  2.63191473e-01  4.37184253e-02 
 1.16728000e-08  2.03906250e-09 -4.31805184e-11  2.63191473e-01  4.36908420e-02 
 1.16828000e-08  2.03905326e-09  7.89362438e-11  2.63191473e-01  4.36632887e-02 
 1.16928000e-08  2.03904900e-09 -4.31255654e-11  2.63191473e-01  4.36358252e-02 
 1.17028000e-08  2.03906463e-09  7.88813600e-11  2.63191473e-01  4.36083925e-02 
 1.17128000e-08  2.03905634e-09 -4.30719945e-11  2.63191473e-01  4.35810495e-02 
 1.17228000e-08  2.03905140e-09  7.88267160e-11  2.63191473e-01  4.35537378e-02 
 1.17328000e-08  2.03905291e-09 -4.30186598e-11  2.63191473e-01  4.35265156e-02 
 1.17428000e-08  2.03903607e-09  7.87703903e-11  2.63191473e-01  4.34993254e-02 
 1.17528000e-08  2.03905658e-09 -4.29659084e-11  2.63191473e-01  4.34722245e-02 
 1.17628000e-08  2.03905204e-09  7.87178948e-11  2.63191473e-01  4.34451565e-02 
 1.17728000e-08  2.03905798e-09 -4.29127913e-11  2.63191473e-01  4.34181775e-02 
 1.17828000e-08  2.03905705e-09  7.86639919e-11  2.63191473e-01  4.33912321e-02 
 1.17928000e-08  2.03905350e-09 -4.28598350e-11  2.63191473e-01  4.33643757e-02 
 1.18028000e-08  2.03904865e-09  7.86079193e-11  2.63191473e-01  4.33375536e-02 
 1.18128000e-08  2.03906867e-09 -4.28072557e-11  2.63191473e-01  4.33108204e-02 
 1.18228000e-08  2.03904908e-09  7.85557033e-11  2.63191473e-01  4.32841223e-02 
 1.18328000e-08  2.03907043e-09 -4.27548667e-11  2.63191473e-01  4.32575130e-02 
 1.18428000e-08  2.03904373e-09  7.85023839e-11  2.63191473e-01  4.32309396e-02 
 1.18528000e-08  2.03906134e-09 -4.27022792e-11  2.63191473e-01  4.32044549e-02 
 1.18628000e-08  2.03905368e-09  7.84469502e-11  2.63191473e-01  4.31780069e-02 
 1.18728000e-08  2.03906751e-09 -4.26498036e-11  2.63191473e-01  4.31516477e-02 
 1.18828000e-08  2.03905172e-09  7.83948723e-11  2.63191473e-01  4.31253258e-02 
 1.18928000e-08  2.03905711e-09 -4.25975845e-11  2.63191473e-01  4.30990927e-02 
 1.19028000e-08  2.03906178e-09  7.83413873e-11  2.63191473e-01  4.30728979e-02 
 1.19128000e-08  2.03905207e-09 -4.25471165e-11  2.63191473e-01  4.30467918e-02 
 1.19228000e-08  2.03904769e-09  7.82884921e-11  2.63191473e-01  4.30207248e-02 
 1.19328000e-08  2.03905722e-09 -4.24941498e-11  2.63191473e-01  4.29947464e-02 
 1.19428000e-08  2.03905439e-09  7.82359915e-11  2.63191473e-01  4.29688080e-02 
 1.19528000e-08  2.03905415e-09 -4.24424195e-11  2.63191473e-01  4.29429583e-02 
 1.19628000e-08  2.03906387e-09  7.81807973e-11  2.63191473e-01  4.29171494e-02 
 1.19728000e-08  2.03904986e-09 -4.23902494e-11  2.63191473e-01  4.28914291e-02 
 1.19828000e-08  2.03905999e-09  7.81297946e-11  2.63191473e-01  4.28657505e-02 
 1.19928000e-08  2.03905073e-09 -4.23388866e-11  2.63191473e-01  4.28401606e-02 
 1.20028000e-08  2.03905623e-09  7.80755876e-11  2.63191473e-01  4.28146131e-02 
 1.20128000e-08  2.03905365e-09 -4.22877639e-11  2.63191473e-01  4.27891545e-02 
 1.20228000e-08  2.03905410e-09  7.80253088e-11  2.63191473e-01  4.27637390e-02 
 1.20328000e-08  2.03905328e-09 -4.22365046e-11  2.63191473e-01  4.27384124e-02 
 1.20428000e-08  2.03906197e-09  7.79726090e-11  2.63191473e-01  4.27131299e-02 
 1.20528000e-08  2.03905132e-09 -4.21871333e-11  2.63191473e-01  4.26879363e-02 
 1.20628000e-08  2.03905579e-09  7.79210057e-11  2.63191473e-01  4.26627876e-02 
 1.20728000e-08  2.03906235e-09 -4.21348259e-11  2.63191473e-01  4.26377278e-02 
 1.20828000e-08  2.03905833e-09  7.78696923e-11  2.63191473e-01  4.26127137e-02 
 1.20928000e-08  2.03905003e-09 -4.20857326e-11  2.63191473e-01  4.25877886e-02 
 1.21028000e-08  2.03905470e-09  7.78175612e-11  2.63191473e-01  4.25629101e-02 
 1.21128000e-08  2.03905643e-09 -4.20338001e-11  2.63191473e-01  4.25381206e-02 
 1.21228000e-08  2.03904164e-09  7.77662226e-11  2.63191473e-01  4.25133785e-02 
 1.21328000e-08  2.03906335e-09 -4.19848179e-11  2.63191473e-01  4.24887254e-02 
 1.21428000e-08  2.03905644e-09  7.77146620e-11  2.63191473e-01  4.24641206e-02 
 1.21528000e-08  2.03905090e-09 -4.19327530e-11  2.63191473e-01  4.24396049e-02 
 1.21628000e-08  2.03905823e-09  7.76630661e-11  2.63191473e-01  4.24151382e-02 
 1.21728000e-08  2.03905862e-09 -4.18842940e-11  2.63191473e-01  4.23907607e-02 
 1.21828000e-08  2.03904830e-09  7.76122975e-11  2.63191473e-01  4.23664329e-02 
 1.21928000e-08  2.03906171e-09 -4.18328851e-11  2.63191473e-01  4.23421944e-02 
 1.22028000e-08  2.03905575e-09  7.75612539e-11  2.63191473e-01  4.23180066e-02 
 1.22128000e-08  2.03905378e-09 -4.17839841e-11  2.63191473e-01  4.22939079e-02 
 1.22228000e-08  2.03905415e-09  7.75103412e-11  2.63191473e-01  4.22698607e-02 
 1.22328000e-08  2.03904705e-09 -4.17327372e-11  2.63191473e-01  4.22459028e-02 
 1.22428000e-08  2.03905566e-09  7.74594404e-11  2.63191473e-01  4.22219970e-02 
 1.22528000e-08  2.03905727e-09 -4.16849179e-11  2.63191473e-01  4.21981806e-02 
 1.22628000e-08  2.03904556e-09  7.74090103e-11  2.63191473e-01  4.21744172e-02 
 1.22728000e-08  2.03905906e-09 -4.16339925e-11  2.63191473e-01  4.21507431e-02 
 1.22828000e-08  2.03905107e-09  7.73588925e-11  2.63191473e-01  4.21271228e-02 
 1.22928000e-08  2.03904941e-09 -4.15857302e-11  2.63191473e-01  4.21035918e-02 
 1.23028000e-08  2.03906068e-09  7.73081325e-11  2.63191473e-01  4.20801153e-02 
 1.23128000e-08  2.03905236e-09 -4.15353278e-11  2.63191473e-01  4.20567283e-02 
 1.23228000e-08  2.03904262e-09  7.72582773e-11  2.63191473e-01  4.20333964e-02 
 1.23328000e-08  2.03906397e-09 -4.14873201e-11  2.63191473e-01  4.20101540e-02 
 1.23428000e-08  2.03905454e-09  7.72086668e-11  2.63191473e-01  4.19869676e-02 
 1.23528000e-08  2.03905332e-09 -4.14369735e-11  2.63191473e-01  4.19638706e-02 
 1.23628000e-08  2.03904749e-09  7.71564701e-11  2.63191473e-01  4.19408302e-02 
 1.23728000e-08  2.03905294e-09 -4.13876748e-11  2.63191473e-01  4.19178794e-02 
 1.23828000e-08  2.03906738e-09  7.71081694e-11  2.63191473e-01  4.18949859e-02 
 1.23928000e-08  2.03904920e-09 -4.13404483e-11  2.63191473e-01  4.18721818e-02 
 1.24028000e-08  2.03905656e-09  7.70588128e-11  2.63191473e-01  4.18494359e-02 
 1.24128000e-08  2.03905565e-09 -4.12904775e-11  2.63191473e-01  4.18267794e-02 
 1.24228000e-08  2.03905235e-09  7.70094752e-11  2.63191473e-01  4.18041816e-02 
 1.24328000e-08  2.03904847e-09 -4.12430929e-11  2.63191473e-01  4.17816733e-02 
 1.24428000e-08  2.03904525e-09  7.69596842e-11  2.63191473e-01  4.17592245e-02 
 1.24528000e-08  2.03906993e-09 -4.11928909e-11  2.63191473e-01  4.17368650e-02 
 1.24628000e-08  2.03904268e-09  7.69087468e-11  2.63191473e-01  4.17145657e-02 
 1.24728000e-08  2.03905881e-09 -4.11444685e-11  2.63191473e-01  4.16923557e-02 
 1.24828000e-08  2.03904133e-09  7.68615280e-11  2.63191473e-01  4.16702065e-02 
 1.24928000e-08  2.03906279e-09 -4.10962128e-11  2.63191473e-01  4.16481467e-02 
 1.25028000e-08  2.03905274e-09  7.68104217e-11  2.63191473e-01  4.16261482e-02 
 1.25128000e-08  2.03905705e-09 -4.10481981e-11  2.63191473e-01  4.16042390e-02 
 1.25228000e-08  2.03905128e-09  7.67636498e-11  2.63191473e-01  4.15823919e-02 
 1.25328000e-08  2.03906286e-09 -4.10018040e-11  2.63191473e-01  4.15606340e-02 
 1.25428000e-08  2.03905004e-09  7.67148358e-11  2.63191473e-01  4.15389387e-02 
 1.25528000e-08  2.03906145e-09 -4.09526913e-11  2.63191473e-01  4.15173327e-02 
 1.25628000e-08  2.03905510e-09  7.66648637e-11  2.63191473e-01  4.14957898e-02 
 1.25728000e-08  2.03904222e-09 -4.09049567e-11  2.63191473e-01  4.14743361e-02 
 1.25828000e-08  2.03905494e-09  7.66177929e-11  2.63191473e-01  4.14529462e-02 
 1.25928000e-08  2.03905242e-09 -4.08571199e-11  2.63191473e-01  4.14316453e-02 
 1.26028000e-08  2.03905597e-09  7.65677139e-11  2.63191473e-01  4.14104088e-02 
 1.26128000e-08  2.03905731e-09 -4.08096637e-11  2.63191473e-01  4.13892613e-02 
 1.26228000e-08  2.03905332e-09  7.65217688e-11  2.63191473e-01  4.13681787e-02 
 1.26328000e-08  2.03905049e-09 -4.07642421e-11  2.63191473e-01  4.13471849e-02 
 1.26428000e-08  2.03904880e-09  7.64739581e-11  2.63191473e-01  4.13262567e-02 
 1.26528000e-08  2.03905688e-09 -4.07158860e-11  2.63191473e-01  4.13054172e-02 
 1.26628000e-08  2.03905253e-09  7.64247177e-11  2.63191473e-01  4.12846437e-02 
 1.26728000e-08  2.03905672e-09 -4.06683181e-11  2.63191473e-01  4.12639589e-02 
 1.26828000e-08  2.03904848e-09  7.63781720e-11  2.63191473e-01  4.12433406e-02 
 1.26928000e-08  2.03905434e-09 -4.06230569e-11  2.63191473e-01  4.12228108e-02 
 1.27028000e-08  2.03905507e-09  7.63309306e-11  2.63191473e-01  4.12023480e-02 
 1.27128000e-08  2.03904186e-09 -4.05753450e-11  2.63191473e-01  4.11819736e-02 
 1.27228000e-08  2.03906359e-09  7.62817398e-11  2.63191473e-01  4.11616668e-02 
 1.27328000e-08  2.03904955e-09 -4.05281220e-11  2.63191473e-01  4.11414482e-02 
 1.27428000e-08  2.03905808e-09  7.62358923e-11  2.63191473e-01  4.11212976e-02 
 1.27528000e-08  2.03905628e-09 -4.04834846e-11  2.63191473e-01  4.11012350e-02 
 1.27628000e-08  2.03905120e-09  7.61889117e-11  2.63191473e-01  4.10812410e-02 
 1.27728000e-08  2.03904873e-09 -4.04349490e-11  2.63191473e-01  4.10613349e-02 
 1.27828000e-08  2.03905934e-09  7.61396762e-11  2.63191473e-01  4.10414976e-02 
 1.27928000e-08  2.03904683e-09 -4.03883188e-11  2.63191473e-01  4.10217482e-02 
 1.28028000e-08  2.03905521e-09  7.60943405e-11  2.63191473e-01  4.10020681e-02 
 1.28128000e-08  2.03905330e-09 -4.03433713e-11  2.63191473e-01  4.09824756e-02 
 1.28228000e-08  2.03904875e-09  7.60479443e-11  2.63191473e-01  4.09629528e-02 
 1.28328000e-08  2.03904318e-09 -4.02967520e-11  2.63191473e-01  4.09435174e-02 
 1.28428000e-08  2.03905464e-09  7.59996735e-11  2.63191473e-01  4.09241522e-02 
 1.28528000e-08  2.03904751e-09 -4.02503996e-11  2.63191473e-01  4.09048742e-02 
 1.28628000e-08  2.03905479e-09  7.59553490e-11  2.63191473e-01  4.08856668e-02 
 1.28728000e-08  2.03904466e-09 -4.02064470e-11  2.63191473e-01  4.08665464e-02 
 1.28828000e-08  2.03904908e-09  7.59083587e-11  2.63191473e-01  4.08474968e-02 
 1.28928000e-08  2.03905416e-09 -4.01587866e-11  2.63191473e-01  4.08285341e-02 
 1.29028000e-08  2.03905599e-09  7.58600589e-11  2.63191473e-01  4.08096427e-02 
 1.29128000e-08  2.03905583e-09 -4.01130283e-11  2.63191473e-01  4.07908378e-02 
 1.29228000e-08  2.03905181e-09  7.58159352e-11  2.63191473e-01  4.07721046e-02 
 1.29328000e-08  2.03905292e-09 -4.00692572e-11  2.63191473e-01  4.07534577e-02 
 1.29428000e-08  2.03904746e-09  7.57701967e-11  2.63191473e-01  4.07348828e-02 
 1.29528000e-08  2.03905168e-09 -4.00229108e-11  2.63191473e-01  4.07163939e-02 
 1.29628000e-08  2.03906065e-09  7.57221452e-11  2.63191473e-01  4.06979774e-02 
 1.29728000e-08  2.03904896e-09 -3.99771894e-11  2.63191473e-01  4.06796467e-02 
 1.29828000e-08  2.03905818e-09  7.56782527e-11  2.63191473e-01  4.06613886e-02 
 1.29928000e-08  2.03904270e-09 -3.99338662e-11  2.63191473e-01  4.06432161e-02 
 1.30028000e-08  2.03906343e-09  7.56327415e-11  2.63191473e-01  4.06251165e-02 
 1.30128000e-08  2.03905383e-09 -3.98877472e-11  2.63191473e-01  4.06071022e-02 
 1.30228000e-08  2.03906574e-09  7.55856345e-11  2.63191473e-01  4.05891611e-02 
 1.30328000e-08  2.03904854e-09 -3.98423898e-11  2.63191473e-01  4.05713051e-02 
 1.30428000e-08  2.03905637e-09  7.55416480e-11  2.63191473e-01  4.05535224e-02 
 1.30528000e-08  2.03905051e-09 -3.97990085e-11  2.63191473e-01  4.05358246e-02 
 1.30628000e-08  2.03906137e-09  7.54970858e-11  2.63191473e-01  4.05182004e-02 
 1.30728000e-08  2.03903609e-09 -3.97530718e-11  2.63191473e-01  4.05006607e-02 
 1.30828000e-08  2.03905632e-09  7.54497576e-11  2.63191473e-01  4.04831949e-02 
 1.30928000e-08  2.03905896e-09 -3.97104135e-11  2.63191473e-01  4.04658133e-02 
 1.31028000e-08  2.03904870e-09  7.54066297e-11  2.63191473e-01  4.04485059e-02 
 1.31128000e-08  2.03904609e-09 -3.96647966e-11  2.63191473e-01  4.04312823e-02 
 1.31228000e-08  2.03905914e-09  7.53620716e-11  2.63191473e-01  4.04141331e-02 
 1.31328000e-08  2.03904196e-09 -3.96224229e-11  2.63191473e-01  4.03970675e-02 
 1.31428000e-08  2.03907108e-09  7.53174294e-11  2.63191473e-01  4.03800764e-02 
 1.31528000e-08  2.03904652e-09 -3.95764839e-11  2.63191473e-01  4.03631685e-02 
 1.31628000e-08  2.03906198e-09  7.52712488e-11  2.63191473e-01  4.03463354e-02 
 1.31728000e-08  2.03904222e-09 -3.95322815e-11  2.63191473e-01  4.03295852e-02 
 1.31828000e-08  2.03906068e-09  7.52283883e-11  2.63191473e-01  4.03129099e-02 
 1.31928000e-08  2.03904400e-09 -3.94901458e-11  2.63191473e-01  4.02963172e-02 
 1.32028000e-08  2.03905675e-09  7.51825127e-11  2.63191473e-01  4.02797996e-02 
 1.32128000e-08  2.03905117e-09 -3.94448582e-11  2.63191473e-01  4.02633641e-02 
 1.32228000e-08  2.03904576e-09  7.51394372e-11  2.63191473e-01  4.02470039e-02 
 1.32328000e-08  2.03906577e-09 -3.94030690e-11  2.63191473e-01  4.02307256e-02 
 1.32428000e-08  2.03905506e-09  7.50959077e-11  2.63191473e-01  4.02145226e-02 
 1.32528000e-08  2.03905196e-09 -3.93581641e-11  2.63191473e-01  4.01984011e-02 
 1.32628000e-08  2.03905193e-09  7.50504752e-11  2.63191473e-01  4.01823552e-02 
 1.32728000e-08  2.03905221e-09 -3.93145200e-11  2.63191473e-01  4.01663903e-02 
 1.32828000e-08  2.03905171e-09  7.50083096e-11  2.63191473e-01  4.01505010e-02 
 1.32928000e-08  2.03905000e-09 -3.92733560e-11  2.63191473e-01  4.01346925e-02 
 1.33028000e-08  2.03905308e-09  7.49630510e-11  2.63191473e-01  4.01189597e-02 
 1.33128000e-08  2.03904897e-09 -3.92277164e-11  2.63191473e-01  4.01033073e-02 
 1.33228000e-08  2.03905320e-09  7.49203405e-11  2.63191473e-01  4.00877307e-02 
 1.33328000e-08  2.03905464e-09 -3.91871361e-11  2.63191473e-01  4.00722339e-02 
 1.33428000e-08  2.03905695e-09  7.48777600e-11  2.63191473e-01  4.00568132e-02 
 1.33528000e-08  2.03904971e-09 -3.91424300e-11  2.63191473e-01  4.00414719e-02 
 1.33628000e-08  2.03904957e-09  7.48321923e-11  2.63191473e-01  4.00262067e-02 
 1.33728000e-08  2.03904421e-09 -3.90993332e-11  2.63191473e-01  4.00110205e-02 
 1.33828000e-08  2.03904788e-09  7.47905411e-11  2.63191473e-01  3.99959104e-02 
 1.33928000e-08  2.03905088e-09 -3.90583771e-11  2.63191473e-01  3.99808790e-02 
 1.34028000e-08  2.03905507e-09  7.47480599e-11  2.63191473e-01  3.99659237e-02 
 1.34128000e-08  2.03904958e-09 -3.90148162e-11  2.63191473e-01  3.99510467e-02 
 1.34228000e-08  2.03905325e-09  7.47033199e-11  2.63191473e-01  3.99362458e-02 
 1.34328000e-08  2.03905602e-09 -3.89736751e-11  2.63191473e-01  3.99215227e-02 
 1.34428000e-08  2.03906097e-09  7.46623801e-11  2.63191473e-01  3.99068759e-02 
 1.34528000e-08  2.03905189e-09 -3.89299078e-11  2.63191473e-01  3.98923063e-02 
 1.34628000e-08  2.03905112e-09  7.46178944e-11  2.63191473e-01  3.98778131e-02 
 1.34728000e-08  2.03905043e-09 -3.88877090e-11  2.63191473e-01  3.98633967e-02 
 1.34828000e-08  2.03905873e-09  7.45771249e-11  2.63191473e-01  3.98490566e-02 
 1.34928000e-08  2.03904643e-09 -3.88475917e-11  2.63191473e-01  3.98347929e-02 
 1.35028000e-08  2.03904999e-09  7.45349485e-11  2.63191473e-01  3.98206055e-02 
 1.35128000e-08  2.03904885e-09 -3.88039607e-11  2.63191473e-01  3.98064941e-02 
 1.35228000e-08  2.03905843e-09  7.44906262e-11  2.63191473e-01  3.97924589e-02 
 1.35328000e-08  2.03905241e-09 -3.87634445e-11  2.63191473e-01  3.97784992e-02 
 1.35428000e-08  2.03905461e-09  7.44499777e-11  2.63191473e-01  3.97646158e-02 
 1.35528000e-08  2.03905172e-09 -3.87209505e-11  2.63191473e-01  3.97508074e-02 
 1.35628000e-08  2.03904562e-09  7.44066687e-11  2.63191473e-01  3.97370752e-02 
 1.35728000e-08  2.03905622e-09 -3.86789548e-11  2.63191473e-01  3.97234176e-02 
 1.35828000e-08  2.03905608e-09  7.43662593e-11  2.63191473e-01  3.97098361e-02 
 1.35928000e-08  2.03905287e-09 -3.86392225e-11  2.63191473e-01  3.96963288e-02 
 1.36028000e-08  2.03906108e-09  7.43242685e-11  2.63191473e-01  3.96828975e-02 
 1.36128000e-08  2.03905151e-09 -3.85963024e-11  2.63191473e-01  3.96695399e-02 
 1.36228000e-08  2.03906198e-09  7.42806816e-11  2.63191473e-01  3.96562583e-02 
 1.36328000e-08  2.03905243e-09 -3.85566314e-11  2.63191473e-01  3.96430498e-02 
 1.36428000e-08  2.03906015e-09  7.42410293e-11  2.63191473e-01  3.96299173e-02 
 1.36528000e-08  2.03904836e-09 -3.85136925e-11  2.63191473e-01  3.96168575e-02 
 1.36628000e-08  2.03904938e-09  7.41979148e-11  2.63191473e-01  3.96038735e-02 
 1.36728000e-08  2.03905916e-09 -3.84730664e-11  2.63191473e-01  3.95909617e-02 
 1.36828000e-08  2.03905219e-09  7.41579814e-11  2.63191473e-01  3.95781257e-02 
 1.36928000e-08  2.03905688e-09 -3.84332962e-11  2.63191473e-01  3.95653613e-02 
 1.37028000e-08  2.03906097e-09  7.41176201e-11  2.63191473e-01  3.95526727e-02 
 1.37128000e-08  2.03905195e-09 -3.83914381e-11  2.63191473e-01  3.95400551e-02 
 1.37228000e-08  2.03905031e-09  7.40746380e-11  2.63191473e-01  3.95275132e-02 
 1.37328000e-08  2.03906072e-09 -3.83521911e-11  2.63191473e-01  3.95150419e-02 
 1.37428000e-08  2.03905559e-09  7.40350964e-11  2.63191473e-01  3.95026461e-02 
 1.37528000e-08  2.03904751e-09 -3.83104776e-11  2.63191473e-01  3.94903204e-02 
 1.37628000e-08  2.03905779e-09  7.39922020e-11  2.63191473e-01  3.94780701e-02 
 1.37728000e-08  2.03905601e-09 -3.82696201e-11  2.63191473e-01  3.94658893e-02 
 1.37828000e-08  2.03905740e-09  7.39532369e-11  2.63191473e-01  3.94537838e-02 
 1.37928000e-08  2.03905016e-09 -3.82310586e-11  2.63191473e-01  3.94417474e-02 
 1.38028000e-08  2.03904919e-09  7.39113893e-11  2.63191473e-01  3.94297861e-02 
 1.38128000e-08  2.03906415e-09 -3.81891970e-11  2.63191473e-01  3.94178933e-02 
 1.38228000e-08  2.03905286e-09  7.38722491e-11  2.63191473e-01  3.94060755e-02 
 1.38328000e-08  2.03905541e-09 -3.81514465e-11  2.63191473e-01  3.93943257e-02 
 1.38428000e-08  2.03904925e-09  7.38324673e-11  2.63191473e-01  3.93826507e-02 
 1.38528000e-08  2.03906244e-09 -3.81092371e-11  2.63191473e-01  3.93710432e-02 
 1.38628000e-08  2.03905447e-09  7.37904855e-11  2.63191473e-01  3.93595104e-02 
 1.38728000e-08  2.03905656e-09 -3.80695238e-11  2.63191473e-01  3.93480444e-02 
 1.38828000e-08  2.03905495e-09  7.37519079e-11  2.63191473e-01  3.93366531e-02 
 1.38928000e-08  2.03905373e-09 -3.80316137e-11  2.63191473e-01  3.93253280e-02 
 1.39028000e-08  2.03905412e-09  7.37104243e-11  2.63191473e-01  3.93140774e-02 
 1.39128000e-08  2.03904799e-09 -3.79901687e-11  2.63191473e-01  3.93028925e-02 
 1.39228000e-08  2.03905743e-09  7.36718216e-11  2.63191473e-01  3.92917818e-02 
 1.39328000e-08  2.03904635e-09 -3.79523176e-11  2.63191473e-01  3.92807364e-02 
 1.39428000e-08  2.03905723e-09  7.36319572e-11  2.63191473e-01  3.92697650e-02 
 1.39528000e-08  2.03905193e-09 -3.79115867e-11  2.63191473e-01  3.92588583e-02 
 1.39628000e-08  2.03905355e-09  7.35909052e-11  2.63191473e-01  3.92480255e-02 
 1.39728000e-08  2.03905480e-09 -3.78737261e-11  2.63191473e-01  3.92372567e-02 
 1.39828000e-08  2.03904950e-09  7.35525671e-11  2.63191473e-01  3.92265617e-02 
 1.39928000e-08  2.03906352e-09 -3.78330927e-11  2.63191473e-01  3.92159302e-02 
 1.40028000e-08  2.03905358e-09  7.35115971e-11  2.63191473e-01  3.92053722e-02 
 1.40128000e-08  2.03904539e-09 -3.77950331e-11  2.63191473e-01  3.91948771e-02 
 1.40228000e-08  2.03905361e-09  7.34741452e-11  2.63191473e-01  3.91844553e-02 
 1.40328000e-08  2.03905594e-09 -3.77551870e-11  2.63191473e-01  3.91740960e-02 
 1.40428000e-08  2.03905903e-09  7.34327447e-11  2.63191473e-01  3.91638084e-02 
 1.40528000e-08  2.03904151e-09 -3.77159757e-11  2.63191473e-01  3.91535838e-02 
 1.40628000e-08  2.03907138e-09  7.33948472e-11  2.63191473e-01  3.91434612e-02 
 1.40728000e-08  2.03904682e-09 -3.76787845e-11  2.63191473e-01  3.91334353e-02 
 1.40828000e-08  2.03906148e-09  7.33541926e-11  2.63191473e-01  3.91235163e-02 
 1.40928000e-08  2.03904685e-09 -3.76385587e-11  2.63191473e-01  3.91136898e-02 
 1.41028000e-08  2.03906697e-09  7.33163610e-11  2.63191473e-01  3.91039636e-02 
 1.41128000e-08  2.03905449e-09 -3.76010454e-11  2.63191473e-01  3.90943229e-02 
 1.41228000e-08  2.03904902e-09  7.32772157e-11  2.63191473e-01  3.90847764e-02 
 1.41328000e-08  2.03906531e-09 -3.75609086e-11  2.63191473e-01  3.90753094e-02 
 1.41428000e-08  2.03904780e-09  7.32364803e-11  2.63191473e-01  3.90659314e-02 
 1.41528000e-08  2.03905011e-09 -3.75243958e-11  2.63191473e-01  3.90566277e-02 
 1.41628000e-08  2.03906129e-09  7.31998944e-11  2.63191473e-01  3.90474087e-02 
 1.41728000e-08  2.03904084e-09 -3.74843380e-11  2.63191473e-01  3.90382599e-02 
 1.41828000e-08  2.03905330e-09  7.31592989e-11  2.63191473e-01  3.90291922e-02 
 1.41928000e-08  2.03906121e-09 -3.74459971e-11  2.63191473e-01  3.90201911e-02 
 1.42028000e-08  2.03905086e-09  7.31225394e-11  2.63191473e-01  3.90112682e-02 
 1.42128000e-08  2.03905908e-09 -3.74091674e-11  2.63191473e-01  3.90024091e-02 
 1.42228000e-08  2.03906241e-09  7.30822495e-11  2.63191473e-01  3.89936257e-02 
 1.42328000e-08  2.03904926e-09 -3.73696020e-11  2.63191473e-01  3.89849037e-02 
 1.42428000e-08  2.03905872e-09  7.30457701e-11  2.63191473e-01  3.89762554e-02 
 1.42528000e-08  2.03905525e-09 -3.73326768e-11  2.63191473e-01  3.89676664e-02 
 1.42628000e-08  2.03905961e-09  7.30051324e-11  2.63191473e-01  3.89591497e-02 
 1.42728000e-08  2.03904923e-09 -3.72936241e-11  2.63191473e-01  3.89506905e-02 
 1.42828000e-08  2.03906611e-09  7.29688685e-11  2.63191473e-01  3.89423023e-02 
 1.42928000e-08  2.03905146e-09 -3.72571186e-11  2.63191473e-01  3.89339703e-02 
 1.43028000e-08  2.03906114e-09  7.29305703e-11  2.63191473e-01  3.89257081e-02 
 1.43128000e-08  2.03904444e-09 -3.72178135e-11  2.63191473e-01  3.89175008e-02 
 1.43228000e-08  2.03906450e-09  7.28904261e-11  2.63191473e-01  3.89093626e-02 
 1.43328000e-08  2.03904255e-09 -3.71811980e-11  2.63191473e-01  3.89012783e-02 
 1.43428000e-08  2.03907225e-09  7.28541533e-11  2.63191473e-01  3.88932623e-02 
 1.43528000e-08  2.03906257e-09 -3.71421444e-11  2.63191473e-01  3.88852993e-02 
 1.43628000e-08  2.03905832e-09  7.28147665e-11  2.63191473e-01  3.88774040e-02 
 1.43728000e-08  2.03905138e-09 -3.71059686e-11  2.63191473e-01  3.88695608e-02 
 1.43828000e-08  2.03905827e-09  7.27785186e-11  2.63191473e-01  3.88617849e-02 
 1.43928000e-08  2.03905794e-09 -3.70676027e-11  2.63191473e-01  3.88540603e-02 
 1.44028000e-08  2.03904955e-09  7.27389636e-11  2.63191473e-01  3.88464026e-02 
 1.44128000e-08  2.03905905e-09 -3.70295187e-11  2.63191473e-01  3.88387955e-02 
 1.44228000e-08  2.03905816e-09  7.27035142e-11  2.63191473e-01  3.88312548e-02 
 1.44328000e-08  2.03905347e-09 -3.69935950e-11  2.63191473e-01  3.88237641e-02 
 1.44428000e-08  2.03905569e-09  7.26641302e-11  2.63191473e-01  3.88163394e-02 
 1.44528000e-08  2.03906041e-09 -3.69556026e-11  2.63191473e-01  3.88089641e-02 
 1.44628000e-08  2.03905542e-09  7.26284057e-11  2.63191473e-01  3.88016544e-02 
 1.44728000e-08  2.03904909e-09 -3.69199455e-11  2.63191473e-01  3.87943934e-02 
 1.44828000e-08  2.03906311e-09  7.25898347e-11  2.63191473e-01  3.87871977e-02 
 1.44928000e-08  2.03905026e-09 -3.68810012e-11  2.63191473e-01  3.87800501e-02 
 1.45028000e-08  2.03905814e-09  7.25537723e-11  2.63191473e-01  3.87729673e-02 
 1.45128000e-08  2.03905534e-09 -3.68455704e-11  2.63191473e-01  3.87659320e-02 
 1.45228000e-08  2.03905556e-09  7.25175350e-11  2.63191473e-01  3.87589612e-02 
 1.45328000e-08  2.03905215e-09 -3.68079220e-11  2.63191473e-01  3.87520372e-02 
 1.45428000e-08  2.03906134e-09  7.24782845e-11  2.63191473e-01  3.87451773e-02 
 1.45528000e-08  2.03905135e-09 -3.67728033e-11  2.63191473e-01  3.87383636e-02 
 1.45628000e-08  2.03906112e-09  7.24434061e-11  2.63191473e-01  3.87316136e-02 
